frequency,recency,T,monetary_value,p_not_alive,p_alive,predicted_purchases,actual30,error,expected_avg_sales_,predicted_clv,profit_margin
1.0,372.0,619.0,1660.4614,4.0676773060965843e-10,0.9999999995932323,0.050815403432165986,0.08064516129032259,0.029829757858156607,22408.097786076873,28144.684732833815,1407.2342366416908
1.0,371.0,615.0,820.2968,4.0108516508041703e-10,0.9999999995989148,0.05093219301032428,0.08086253369272238,0.029930340682398103,11075.295513408933,13955.809955973142,697.7904977986572
1.0,464.0,617.0,5288.6626,2.2674018218538095e-10,0.9999999997732598,0.05087373120260426,0.06465517241379311,0.01378144121118885,71348.13501813418,89758.91948300718,4487.945974150359
1.0,417.0,636.0,1717.9214,3.468147991014803e-10,0.9999999996531852,0.05032496541829822,0.07194244604316546,0.021617480624867243,23183.163551270383,28722.956522051307,1436.1478261025654
1.0,375.0,614.0,3441.5004,3.907381085355155e-10,0.9999999996092619,0.05096147433439346,0.08,0.029038525665606545,46432.15548490188,58555.99503530053,2927.799751765027
1.0,398.0,631.0,1658.163,3.756768229834506e-10,0.9999999996243232,0.050468226382842124,0.07537688442211056,0.024908658039268436,22377.09515546913,27835.390736769783,1391.7695368384893
1.0,385.0,556.0,1213.2458,2.643694152482112e-10,0.9999999997356306,0.05271938439916711,0.07792207792207792,0.02520269352291081,16375.701315132303,21673.102718035145,1083.6551359017574
1.0,454.0,615.0,5346.1226,2.4086665995071144e-10,0.9999999997591333,0.050932193018484465,0.06607929515418502,0.015147102135700558,72123.2007833277,90881.3389211279,4544.066946056395
1.0,471.0,614.0,7949.5359,2.0984591841965994e-10,0.9999999997901541,0.050961474343612055,0.06369426751592357,0.012732793172311511,107240.09116758566,135241.4117335211,6762.0705866760545
1.0,351.0,517.0,2780.0476,2.5894086874700406e-10,0.9999999997410591,0.053971238348161234,0.08547008547008547,0.03149884712192424,37509.95881641267,51352.195657672055,2567.6097828836027
1.0,481.0,632.0,5346.1226,2.2212254258136e-10,0.9999999997778775,0.0504395089827556,0.062370062370062374,0.011930553387306773,72123.2007833277,89643.87381216665,4482.193690608333
1.0,505.0,628.0,8100.3684,1.7582957312356484e-10,0.9999999998241704,0.05055457515297545,0.0594059405940594,0.008851365441083954,109274.63880121864,136256.9433351802,6812.84716675901
1.0,493.0,620.0,5346.1226,1.828086571009635e-10,0.9999999998171913,0.050786289689631114,0.060851926977687626,0.010065637288056511,72123.2007833277,90513.84649319707,4525.6923246598535
1.0,492.0,619.0,5288.6626,1.828699414119228e-10,0.9999999998171301,0.05081540344354351,0.06097560975609757,0.010160206312554057,71348.13501813418,89613.62049154378,4480.681024577189
1.0,487.0,626.0,10697.9028,2.0226131880463072e-10,0.9999999997977387,0.050612305333195454,0.06160164271047228,0.01098933737727683,144312.22994901653,180235.73422914528,9011.786711457264
1.0,464.0,609.0,5346.1226,2.1361445945444757e-10,0.9999999997863855,0.0511083874390285,0.06465517241379311,0.013546784974764609,72123.2007833277,91326.28820603846,4566.314410301923
1.0,386.0,624.0,1660.4614,3.870586073873028e-10,0.9999999996129414,0.05067016750467677,0.07772020725388601,0.02705003974920924,22408.097786076873,28031.244407140577,1401.562220357029
1.0,417.0,637.0,2573.5341,3.4865688114393834e-10,0.9999999996513431,0.050296410769432316,0.07194244604316546,0.021646035273733148,34724.34197164605,42987.665840101596,2149.38329200508
1.0,533.0,589.0,2071.7757,7.55453477552237e-11,0.9999999999244547,0.05170460914370705,0.05628517823639775,0.004580569092690695,27956.22922820241,35986.985848748685,1799.3492924374343
1.0,544.0,584.0,596.689,5.315681228523772e-11,0.9999999999468432,0.0518558444957623,0.05514705882352941,0.0032912143277671127,8059.097277936648,10417.375516624195,520.8687758312097
1.0,528.0,582.0,2556.7932,7.284728376077965e-11,0.9999999999271527,0.05191658664774371,0.05681818181818182,0.004901595170438117,34498.52751866088,44668.00977528788,2233.400488764394
1.0,539.0,597.0,3389.3115,7.821965297694078e-11,0.9999999999217803,0.05146445891699342,0.055658627087198514,0.004194168170205091,45728.19047075103,58476.092561324134,2923.804628066207
1.0,551.0,595.0,1836.4107,5.852673901074468e-11,0.9999999999414733,0.05152428709108552,0.0544464609800363,0.0029221738889507742,24781.440613082832,31742.215587712195,1587.11077938561
1.0,490.0,595.0,5049.4964,1.488524858928031e-10,0.9999999998511475,0.051524287086431635,0.06122448979591837,0.009700202709486738,68122.0728216249,87256.65120267285,4362.832560133643
1.0,478.0,578.0,2595.6008,1.4178680451948367e-10,0.9999999998582132,0.05203849886025627,0.06276150627615062,0.010723007415894353,35021.99501238388,45497.63289575025,2274.8816447875124
1.0,483.0,599.0,5454.1032,1.661761839244491e-10,0.9999999998338238,0.05140476951895056,0.06211180124223603,0.010707031723285472,73579.72821745674,93937.1389783755,4696.856948918775
1.0,542.0,600.0,2595.6008,7.815015301559924e-11,0.9999999999218498,0.051374976718237333,0.055350553505535055,0.003975576787297722,35021.99501238388,44674.827413648454,2233.7413706824227
1.0,557.0,592.0,2595.6008,4.616973470206176e-11,0.9999999999538303,0.05161429062360489,0.053859964093357277,0.0022456734697523864,35021.99501238388,44970.56331072668,2248.5281655363337
1.0,545.0,592.0,2553.6108,6.276401620652905e-11,0.999999999937236,0.05161429062274855,0.05504587155963303,0.0034315809368844832,34455.600799357846,44243.27558610936,2212.1637793054683
1.0,543.0,589.0,2595.6008,6.141909203449814e-11,0.9999999999385809,0.05170460914443741,0.05524861878453039,0.0035440096400929794,35021.99501238388,45082.476209168875,2254.123810458444
1.0,540.0,593.0,2553.6108,7.119327349869309e-11,0.9999999999288067,0.05158425452762877,0.05555555555555556,0.003971301027926789,34455.600799357846,44206.69596084583,2210.3347980422914
1.0,402.0,628.0,4648.238,3.619109456565184e-10,0.999999999638089,0.05055457514356823,0.07462686567164178,0.024072290528073553,62709.58328392348,78193.9543688105,3909.6977184405255
1.0,374.0,615.0,3497.6344,3.947662197134605e-10,0.9999999996052338,0.050932193010646,0.08021390374331551,0.02928171073266951,47189.33511705246,59462.557192143926,2973.1278596071966
1.0,397.0,616.0,1660.4614,3.4956371131045216e-10,0.9999999996504363,0.05090294531887083,0.07556675062972291,0.024663805310852084,22408.097786076873,28213.19074236916,1410.659537118458
1.0,566.0,607.0,1238.1415,5.4183102449201215e-11,0.9999999999458169,0.05116739013323063,0.053003533568904596,0.0018361434356739675,16711.514137452665,21195.611685290627,1059.7805842645314
1.0,562.0,601.0,3770.5806000000002,5.152389626061904e-11,0.9999999999484761,0.05134521842855927,0.05338078291814946,0.0020355644895901914,50871.048576148554,64838.92957220441,3241.9464786102208
1.0,520.0,568.0,2553.6108,6.461675639002351e-11,0.9999999999353832,0.05234579913127901,0.057692307692307696,0.005346508561028689,34455.600799357846,45139.7155551495,2256.9857777574753
1.0,494.0,549.0,3923.2032,7.50068895882805e-11,0.9999999999249931,0.05293978200982904,0.06072874493927126,0.007788962929442221,52929.742489389464,70472.79930367679,3523.6399651838396
1.0,501.0,559.0,2595.6008,7.911116206571478e-11,0.9999999999208888,0.05262548906150713,0.05988023952095808,0.007254750459450947,35021.99501238388,46233.02257802265,2311.6511289011323
1.0,404.0,623.0,1660.4614,3.4859559683297903e-10,0.9999999996514044,0.0506991482383362,0.07425742574257425,0.023558277504238057,22408.097786076873,28053.859268143806,1402.6929634071903
1.0,379.0,620.0,3497.6344,3.9395242623641025e-10,0.9999999996060476,0.05078628967890785,0.07915567282321899,0.028369383144311137,47189.33511705246,59222.11132269374,2961.1055661346873
1.0,449.0,599.0,5346.1226,2.229740836412475e-10,0.9999999997770259,0.05140476951603073,0.06681514476614699,0.015410375250116258,72123.2007833277,92077.6319215747,4603.881596078735
1.0,467.0,599.0,5388.1126,1.9239276838334263e-10,0.9999999998076072,0.051404769517602776,0.06423982869379015,0.012835059176187373,72689.59499635374,92800.73127600696,4640.036563800349
1.0,460.0,594.0,5288.6626,1.9606871681787652e-10,0.9999999998039313,0.051554253364205035,0.06521739130434782,0.013663137940142789,71348.13501813418,91464.36745841804,4573.218372920902
1.0,383.0,599.0,4648.238,3.4591685071916345e-10,0.9999999996540831,0.051404769509710936,0.0783289817232376,0.026924212213526665,62709.58328392348,80059.53503967015,4002.9767519835077
1.0,345.0,585.0,820.2968,3.976057261212418e-10,0.9999999996023943,0.05182552667126322,0.08695652173913043,0.03513099506786721,11075.295513408933,14304.267860428696,715.2133930214349
1.0,364.0,583.0,3581.6144,3.5421887645270544e-10,0.9999999996457811,0.051886197779238974,0.08241758241758243,0.030531384638343456,48322.12354310452,62514.36754604153,3125.718377302077
1.0,454.0,590.0,5388.1126,1.9970536335733868e-10,0.9999999998002946,0.05167446786254524,0.06607929515418502,0.014404827291639784,72689.59499635374,93492.983533496,4674.6491766747995
1.0,434.0,586.0,5388.1126,2.2749402361910143e-10,0.999999999772506,0.0517952443036699,0.06912442396313365,0.017329179659463748,72689.59499635374,93803.97730022883,4690.198865011442
1.0,466.0,601.0,5346.1226,1.9727286471038497e-10,0.9999999998027271,0.05134521842107588,0.06437768240343347,0.013032463982357592,72123.2007833277,91926.37581326801,4596.3187906634
1.0,361.0,591.0,820.2968,3.756188693415652e-10,0.9999999996243811,0.05164436170004192,0.08310249307479224,0.03145813137475032,11075.295513408933,14233.191115684816,711.6595557842409
1.0,392.0,590.0,1660.4614,3.116800151303778e-10,0.99999999968832,0.05167446785675902,0.07653061224489795,0.024856144388138927,22408.097786076873,28821.18018452841,1441.0590092264206
1.0,400.0,597.0,3581.6144,3.0891356139761683e-10,0.9999999996910864,0.05146445890512099,0.075,0.023535541094879008,48322.12354310452,61793.15064614025,3089.657532307013
1.0,421.0,604.0,1717.9214,2.8169222510143754e-10,0.9999999997183078,0.051256150030078294,0.07125890736342043,0.020002757333342135,23183.163551270383,29476.033159641418,1473.801657982071
1.0,442.0,606.0,1991.9836,2.4696555911418727e-10,0.9999999997530344,0.05119694258315786,0.06787330316742082,0.016676360584262966,26879.93049790486,34120.343796787725,1706.0171898393864
1.0,416.0,595.0,1704.6614,2.752205130462926e-10,0.9999999997247795,0.05152428707992051,0.07211538461538462,0.020591097535464113,23004.302220841113,29465.90274408893,1473.2951372044465
1.0,413.0,587.0,1751.0714,2.668210097311885e-10,0.999999999733179,0.05176499729338592,0.07263922518159807,0.020874227888212152,23630.316877343565,30468.953734585415,1523.4476867292708
1.0,425.0,581.0,1717.9214,2.3494450829275593e-10,0.9999999997650555,0.05194701111054944,0.07058823529411765,0.018641224183568207,23183.163551270383,30042.167042481928,1502.1083521240964
1.0,419.0,586.0,2507.2340999999997,2.5416913018716514e-10,0.9999999997458309,0.051795244302288324,0.07159904534606205,0.01980380104377373,33830.035319499686,43656.75533714426,2182.8377668572134
1.0,476.0,602.0,4532.213,1.822728634692794e-10,0.9999999998177271,0.051315494585059164,0.06302521008403361,0.011709715498974448,61144.546642667345,77869.30772164598,3893.465386082299
1.0,446.0,583.0,820.2968,2.0188339888704832e-10,0.9999999997981166,0.05188619778714315,0.06726457399103139,0.015378376203888239,11075.295513408933,14328.11815232018,716.405907616009
1.0,468.0,598.0,820.2968,1.8913115518159884e-10,0.9999999998108688,0.05143459689728089,0.06410256410256411,0.012667967205283223,11075.295513408933,14151.155871421535,707.5577935710768
1.0,460.0,592.0,1717.9214,1.9285351093856207e-10,0.9999999998071465,0.05161429061603406,0.06521739130434782,0.013603100688313767,23183.163551270383,29768.718839464622,1488.4359419732311
1.0,512.0,606.0,4612.3255,1.3125034392658108e-10,0.9999999998687497,0.05119694258908213,0.05859375,0.0073968074109178675,62225.16718067753,78986.21983527698,3949.310991763849
1.0,536.0,607.0,5471.739,9.675527046226762e-11,0.9999999999032447,0.05116739013105232,0.055970149253731345,0.004802759122679023,73817.61378692767,93624.63890767787,4681.231945383894
1.0,510.0,598.0,3497.6344,1.224074175354417e-10,0.9999999998775926,0.05143459690071279,0.058823529411764705,0.007388932511051917,47189.33511705246,60294.88209530553,3014.744104765277
1.0,449.0,597.0,8184.9009,2.1967205832140735e-10,0.9999999997803279,0.051464458909713705,0.06681514476614699,0.015350685856433281,110414.87978270523,141195.84997384093,7059.792498692047
1.0,841.0,1006.0,2603.2032,2.179978420002726e-10,0.9999999997820022,0.041588848327540756,0.0356718192627824,-0.005917029064758356,35124.542175163326,33593.91555544436,1679.695777772218
1.0,472.0,602.0,5288.6626,1.8887424957370058e-10,0.9999999998111258,0.051315494584720435,0.0635593220338983,0.012243827449177867,71348.13501813418,90863.86580303834,4543.193290151917
1.0,449.0,601.0,5346.1226,2.2628521278988956e-10,0.9999999997737148,0.0513452184195861,0.06681514476614699,0.015469926346560886,72123.2007833277,91926.37578646952,4596.318789323476
1.0,548.0,590.0,2507.2340999999997,5.583267181918927e-11,0.9999999999441673,0.05167446786997968,0.05474452554744525,0.003070057677465571,33830.035319499686,43512.017637652774,2175.600881882639
1.0,553.0,604.0,1660.4614,6.814659947451673e-11,0.9999999999318534,0.051256150041023685,0.054249547920433995,0.0029933978794103103,22408.097786076873,28490.582543975317,1424.529127198766
1.0,543.0,590.0,1991.9836,6.280043152173675e-11,0.9999999999371996,0.05167446786961967,0.05524861878453039,0.0035741509149107217,26879.93049790486,34572.828517582166,1728.6414258791083
1.0,527.0,581.0,2787.3846,7.286882208745737e-11,0.9999999999271312,0.05194701111896874,0.05692599620493359,0.0049789850859648516,37608.926054825904,48735.956081134216,2436.797804056711
1.0,486.0,608.0,2634.3974,1.7537549190649315e-10,0.9999999998246245,0.0511378717647428,0.0617283950617284,0.0105905232969856,35545.31412943759,45046.15178170172,2252.3075890850864
1.0,463.0,591.0,2634.3974,1.8625967435070834e-10,0.9999999998137403,0.05164436170982128,0.06479481641468683,0.013150454704865554,35545.31412943759,45680.33870027342,2284.016935013671
1.0,498.0,555.0,2595.6008,7.775868837711641e-11,0.9999999999222413,0.052750757360131906,0.06024096385542168,0.007490206495289774,35021.99501238388,46390.88098846413,2319.5440494232066
1.0,527.0,570.0,2553.6108,5.7552629328938565e-11,0.9999999999424474,0.05228404907124962,0.05692599620493359,0.004641947133683967,34455.600799357846,45063.62709062932,2253.1813545314662
1.0,507.0,565.0,2553.6108,7.896883147395783e-11,0.9999999999210312,0.05243869819357663,0.0591715976331361,0.006732899439559466,34455.600799357846,45254.33124688006,2262.716562344003
1.0,171.0,549.0,1868.8977,7.599958440351884e-10,0.9999999992400042,0.05293978197356592,0.17543859649122806,0.12249881451766215,25219.65087263455,33578.46264607861,1678.9231323039305
1.0,168.0,555.0,596.689,7.851241878853443e-10,0.9999999992148758,0.05275075732281778,0.17857142857142855,0.12582067124861077,8059.097277936648,10675.251928085585,533.7625964042793
1.0,184.0,556.0,2488.2832,7.389808764912686e-10,0.9999999992610191,0.05271938437414574,0.16304347826086957,0.11032409388672382,33574.410644776304,44435.449372162824,2221.7724686081415
1.0,190.0,568.0,1270.7058,7.520679634609451e-10,0.999999999247932,0.05234579909529388,0.15789473684210525,0.10554893774681137,17150.76708032581,22468.93752608266,1123.446876304133
1.0,181.0,563.0,2687.1832,7.66267271856691e-10,0.9999999992337327,0.05250081427173569,0.16574585635359115,0.11324504208185546,36257.33060121538,47701.487776978625,2385.0743888489314
1.0,431.0,552.0,2595.6008,1.7706236477010862e-10,0.9999999998229376,0.052845100646943505,0.06960556844547564,0.01676046779853213,35021.99501238388,46509.983994000606,2325.49919970003
1.0,452.0,553.0,2496.1508,1.4453283014859153e-10,0.9999999998554672,0.05281361541133972,0.0663716814159292,0.013558066004589475,33680.535034164335,44690.249859111784,2234.512492955589
1.0,451.0,544.0,2553.6108,1.3231638007482616e-10,0.9999999998676836,0.053098340475945326,0.06651884700665188,0.013420506530706554,34455.600799357846,46073.233384644875,2303.6616692322436
1.0,433.0,527.0,6596.5740000000005,1.3462919667972528e-10,0.9999999998653708,0.053644616776404315,0.06928406466512702,0.0156394478887227,88990.27476833113,120764.79662125523,6038.239831062761
1.0,134.0,522.0,1836.4107,8.032494669407697e-10,0.9999999991967505,0.05380743187009712,0.22388059701492538,0.17007316514482826,24781.440613082832,33777.497973936996,1688.8748986968499
1.0,192.0,544.0,2687.1832,6.850426892412997e-10,0.9999999993149573,0.053098340446596594,0.15625,0.10315165955340341,36257.33060121538,48482.46455638352,2424.123227819176
1.0,182.0,529.0,3194.6436,6.761573523306197e-10,0.9999999993238426,0.0535797662515701,0.16483516483516486,0.11125539858359476,43102.35641450123,58390.19118166776,2919.509559083388
